,ImageId,CategoryName,CategoryId,Fold
7293,027__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7294,032__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7295,019__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7296,008__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7297,022__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7298,017__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7299,014__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7300,011__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7301,014__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7302,024__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7303,028__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7304,007__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7305,030__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7306,010__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7307,019__1 2 Dollar_taiwan.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7308,009__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7309,004__1 2 Dollar_taiwan_centercropped.jpg,"1 2 Dollar,taiwan Dollar,taiwan",185,0
7310,027__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7311,003__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7312,032__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7313,012__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7314,026__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7315,024__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7316,025__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7317,021__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7318,034__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7319,010__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7320,016__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7321,011__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7322,015__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7323,036__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7324,003__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7325,033__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7326,034__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7327,006__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7328,007__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7329,035__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7330,030__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7331,001__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7332,022__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7333,036__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7334,022__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7335,028__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7336,016__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7337,025__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7338,023__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7339,028__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7340,017__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7341,035__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7342,017__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7343,015__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7344,029__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7345,019__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7346,008__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7347,008__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7348,006__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7349,023__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7350,032__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7351,024__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7352,030__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7353,027__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7354,012__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7355,026__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7356,021__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7357,033__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7358,010__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7359,019__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7360,029__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7361,005__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7362,007__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7363,001__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7364,005__1 Euro_spain_centercropped.jpg,"1 Euro,Euro,spain",60,0
7365,011__1 Euro_spain.jpg,"1 Euro,Euro,spain",60,0
7366,027__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7367,010__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7368,026__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7369,028__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7370,008__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7371,036__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7372,024__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7373,019__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7374,023__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7375,033__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7376,007__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7377,035__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7378,030__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7379,021__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7380,020__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7381,013__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7382,003__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7383,036__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7384,010__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7385,034__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7386,032__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7387,008__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7388,018__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7389,026__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7390,006__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7391,021__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7392,005__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7393,032__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7394,034__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7395,015__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7396,018__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7397,016__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7398,003__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7399,030__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7400,019__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7401,015__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7402,014__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7403,027__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7404,009__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7405,022__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7406,035__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7407,033__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7408,020__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7409,014__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7410,022__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7411,009__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7412,011__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7413,028__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7414,013__10 Rupees_india.jpg,"10 Rupees,Indian Rupee,india",80,0
7415,016__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7416,023__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7417,024__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7418,005__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7419,006__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7420,007__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7421,011__10 Rupees_india_centercropped.jpg,"10 Rupees,Indian Rupee,india",80,0
7422,010__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7423,015__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7424,009__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7425,015__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7426,012__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7427,009__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7428,013__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7429,011__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7430,013__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7431,011__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7432,004__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7433,008__5 Dollars_singapore.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7434,010__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7435,008__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7436,012__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7437,004__5 Dollars_singapore_centercropped.jpg,"5 Dollars,Singapore Dollar,singapore",163,0
7438,036__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7439,016__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7440,015__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7441,019__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7442,027__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7443,009__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7444,005__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7445,036__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7446,006__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7447,019__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7448,017__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7449,033__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7450,034__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7451,026__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7452,033__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7453,002__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7454,022__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7455,004__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7456,032__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7457,030__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7458,029__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7459,015__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7460,017__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7461,020__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7462,001__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7463,004__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7464,022__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7465,007__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7466,032__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7467,031__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7468,007__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7469,031__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7470,008__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7471,023__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7472,030__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7473,020__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7474,009__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7475,024__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7476,012__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7477,008__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7478,006__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7479,029__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7480,014__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7481,016__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7482,012__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7483,023__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7484,001__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7485,024__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7486,034__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7487,025__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7488,025__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7489,026__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7490,005__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7491,014__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7492,027__1 Sentimo_philippines.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7493,002__1 Sentimo_philippines_centercropped.jpg,"1 Sentimo,Philipine peso,philippines",133,0
7494,010__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7495,014__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7496,014__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7497,013__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7498,021__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7499,011__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7500,005__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7501,001__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7502,018__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7503,018__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7504,017__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7505,002__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7506,010__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7507,012__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7508,006__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7509,021__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7510,015__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7511,007__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7512,008__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7513,019__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7514,007__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7515,004__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7516,013__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7517,011__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7518,003__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7519,004__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7520,006__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7521,003__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7522,015__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7523,002__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7524,001__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7525,005__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7526,008__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7527,017__1 Dollar_taiwan_centercropped.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7528,012__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7529,019__1 Dollar_taiwan.jpg,"1 Dollar,taiwan Dollar,taiwan",186,0
7530,013__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7531,026__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7532,018__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7533,019__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7534,004__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7535,023__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7536,017__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7537,032__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7538,031__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7539,015__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7540,033__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7541,023__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7542,013__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7543,036__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7544,035__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7545,036__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7546,009__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7547,019__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7548,032__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7549,006__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7550,009__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7551,024__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7552,017__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7553,010__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7554,007__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7555,033__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7556,036__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7557,028__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7558,015__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7559,024__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7560,028__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7561,033__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7562,007__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7563,034__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7564,016__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7565,009__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7566,016__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7567,007__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7568,034__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7569,026__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7570,035__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7571,011__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7572,029__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7573,021__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7574,019__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7575,013__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7576,031__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7577,027__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7578,003__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7579,024__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7580,032__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7581,011__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7582,018__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7583,010__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7584,035__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7585,026__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7586,023__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7587,004__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7588,010__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7589,025__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7590,028__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7591,021__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7592,029__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7593,016__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7594,018__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7595,003__5 Centavos_brazil.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7596,025__5 Centavos_brazil_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
7597,027__5 Centavos_brazil_centercropped_centercropped.jpg,"5 Centavos,Brazilian Real,brazil",10,0
